Date,Open,High,Low,Close,Adj Close,Volume
2008-05-01,46.020000,50.810001,44.549999,50.389999,44.842297,17363500
2008-06-01,51.770000,52.360001,43.110001,43.740002,38.924438,21160200
2008-07-01,43.000000,43.650002,37.200001,37.669998,33.522709,21964000
2008-08-01,37.799999,40.150002,36.900002,38.200001,33.994362,12513100
2008-09-01,37.529999,38.520000,29.709999,30.870001,27.471363,22651700
2008-10-01,30.400000,30.639999,19.120001,23.240000,20.820723,55176400
2008-11-01,23.370001,25.500000,18.139999,19.379999,17.362541,31454100
2008-12-01,19.070000,21.889999,18.090000,21.870001,19.593340,32158700
2009-01-01,21.799999,24.320000,18.820000,19.219999,17.219202,43438300
2009-02-01,19.219999,21.139999,15.640000,16.559999,14.836107,38653400
2009-03-01,16.860001,22.969999,16.219999,20.629999,18.482418,49513400
2009-04-01,21.500000,26.940001,21.270000,25.860001,23.300571,38351700
2009-05-01,26.010000,28.090000,25.270000,26.230000,23.633951,27153200
2009-06-01,26.920000,28.219999,25.190001,25.860001,23.300571,20269700
2009-07-01,25.969999,28.209999,23.600000,27.959999,25.192730,24515900
2009-08-01,28.250000,29.000000,26.059999,26.740000,24.093475,18240200
2009-09-01,26.600000,30.150000,25.980000,29.200001,26.310007,19676400
2009-10-01,28.700001,30.820000,26.629999,29.389999,26.614031,26879400
2009-11-01,29.000000,29.510000,26.250000,26.690001,24.169056,17477600
2009-12-01,27.100000,29.580000,26.760000,29.000000,26.260866,14090900
2010-01-01,29.520000,34.990002,29.500000,33.230000,30.091337,20125400
2010-02-01,34.000000,35.590000,32.939999,34.110001,30.888216,18378500
2010-03-01,34.400002,40.450001,34.400002,38.320000,34.700569,21045900
2010-04-01,38.490002,38.669998,34.160000,34.220001,31.099754,18502700
2010-05-01,34.290001,34.700001,29.850000,30.780001,27.973417,30985200
2010-06-01,30.469999,30.950001,26.580000,26.680000,24.247263,31985400
2010-07-01,26.219999,32.090000,25.850000,31.219999,28.373299,29690600
2010-08-01,31.950001,32.189999,27.860001,27.990000,25.437817,18798700
2010-09-01,28.350000,31.629999,28.340000,30.920000,28.100655,16633900
2010-10-01,30.799999,34.259998,30.230000,33.840000,30.940502,19005800
2010-11-01,32.930000,35.660000,32.369999,35.480000,32.439980,19224700
2010-12-01,36.209999,36.880001,35.070000,35.709999,32.650276,13744200
2011-01-01,36.169998,36.490002,34.060001,34.340000,31.397661,15505500
2011-02-01,34.610001,36.970001,34.490002,36.840000,33.683456,16353000
2011-03-01,36.720001,36.810001,28.950001,31.830000,29.102726,30958900
2011-04-01,31.820000,32.090000,27.850000,28.309999,26.042440,24944200
2011-05-01,28.690001,29.100000,25.900000,26.740000,24.598192,23292200
2011-06-01,26.860001,26.860001,24.209999,26.389999,24.276230,22418900
2011-07-01,26.420000,27.320000,24.930000,25.100000,23.089556,16802400
2011-08-01,25.330000,25.559999,20.139999,21.950001,20.191860,38617900
2011-09-01,22.070000,22.219999,18.389999,19.000000,17.478151,22203400
2011-10-01,18.809999,22.490000,18.100000,20.969999,19.455105,27444800
2011-11-01,19.799999,20.100000,16.160000,18.049999,16.746054,31731600
2011-12-01,17.980000,18.610001,16.670000,18.040001,16.736776,25482400
2012-01-01,18.280001,18.750000,16.750000,18.219999,16.903769,20722600
2012-02-01,18.059999,22.350000,16.850000,21.389999,19.844769,34961500
2012-03-01,21.490000,22.049999,20.010000,20.770000,19.269556,30027000
2012-04-01,20.559999,20.830000,16.110001,16.209999,15.184414,40630700
2012-05-01,15.850000,16.070000,12.970000,13.240000,12.402323,44581900
2012-06-01,12.750000,14.470000,12.630000,14.240000,13.339054,34567700
2012-07-01,14.180000,14.310000,11.210000,12.150000,11.381287,29240300
2012-08-01,12.110000,12.400000,10.910000,11.310000,10.594432,40383000
2012-09-01,11.330000,13.600000,11.020000,11.700000,10.959757,45995000
2012-10-01,11.860000,12.400000,11.300000,11.740000,11.133927,30417000
2012-11-01,11.690000,11.970000,9.590000,9.740000,9.237175,59594300
2012-12-01,9.720000,11.300000,9.570000,11.200000,10.621804,44165900
2013-01-01,11.460000,15.490000,10.590000,14.940000,14.168728,109153400
2013-02-01,14.710000,15.930000,13.750000,14.580000,13.827313,70563600
2013-03-01,14.980000,18.059999,14.850000,17.400000,16.501732,77777400
2013-04-01,16.870001,17.510000,16.090000,16.430000,15.720277,60164900
2013-05-01,16.270000,23.379999,16.200001,20.150000,19.279589,167098700
2013-06-01,19.400000,21.600000,18.590000,21.190001,20.274660,92557800
2013-07-01,21.500000,23.100000,20.719999,21.040001,20.131140,45988300
2013-08-01,21.930000,22.250000,19.530001,19.959999,19.097794,49440100
2013-09-01,20.400000,21.940001,20.360001,21.520000,20.590406,43853400
2013-10-01,21.379999,21.500000,16.660000,17.250000,16.603167,61014300
2013-11-01,17.010000,19.160000,16.520000,18.299999,17.613787,75161900
2013-12-01,18.490000,18.750000,17.030001,17.290001,16.641663,39312400
2014-01-01,17.330000,18.320000,15.550000,15.750000,15.159410,69318700
2014-02-01,15.600000,17.660000,15.230000,17.549999,16.891916,60366300
2014-03-01,17.200001,19.250000,16.920000,19.120001,18.403042,48979200
2014-04-01,19.420000,19.459999,17.459999,17.639999,17.092701,31101200
2014-05-01,16.850000,17.730000,15.930000,16.180000,15.677999,53419800
2014-06-01,16.309999,17.010000,15.960000,16.770000,16.249693,50917400
2014-07-01,16.860001,19.110001,16.430000,18.430000,17.858191,52494100
2014-08-01,18.070000,19.180000,17.160000,19.110001,18.517096,45022400
2014-09-01,19.320000,20.350000,17.219999,18.040001,17.480293,76445100
2014-10-01,17.889999,19.900000,16.570000,19.820000,19.205061,60838500
2014-11-01,19.639999,22.049999,19.520000,21.990000,21.307735,55128900
2014-12-01,22.250000,22.320000,19.709999,20.469999,19.834894,48433200
2015-01-01,20.469999,23.910000,20.150000,23.290001,22.567406,46361900
2015-02-01,22.959999,28.650000,22.910000,28.320000,27.441343,48093700
2015-03-01,27.950001,28.299999,25.680000,26.780001,25.949123,31998200
2015-04-01,27.459999,32.599998,27.000000,30.230000,29.292084,46305600
2015-05-01,30.309999,32.950001,29.770000,30.920000,29.960674,29549100
2015-06-01,30.860001,31.700001,28.320000,28.389999,27.509171,24577500
2015-07-01,28.469999,29.990000,26.770000,28.350000,27.470411,41585700
2015-08-01,27.910000,27.980000,21.510000,25.860001,25.057667,27560700
2015-09-01,25.129999,26.860001,23.260000,25.410000,24.621628,43220300
2015-10-01,24.799999,29.080000,24.530001,28.400000,27.608089,24156900
2015-11-01,28.540001,29.080000,25.830000,25.920000,25.197243,13899900
2015-12-01,26.200001,26.360001,23.969999,24.610001,23.923775,25763800
2016-01-01,24.450001,25.719999,19.900000,23.879999,23.214127,45561800
2016-02-01,23.240000,23.330000,20.110001,21.120001,20.531090,27120900
2016-03-01,21.290001,26.490000,21.240000,25.719999,25.002821,32082900
2016-04-01,24.770000,28.170000,23.950001,24.100000,23.511137,39773500
2016-05-01,24.950001,28.110001,23.620001,27.860001,27.179264,35696500
2016-06-01,27.860001,29.450001,26.840000,29.350000,28.632858,25445300
2016-07-01,29.170000,33.500000,29.030001,33.410000,32.593655,27262500
2016-08-01,33.000000,33.700001,32.000000,32.160000,31.374199,20687100
2016-09-01,32.000000,34.169998,31.700001,33.209999,32.398548,20044800
2016-10-01,32.970001,33.669998,31.120001,31.330000,30.644968,17948600
2016-11-01,31.580000,31.830000,29.070000,29.070000,28.434383,22765100
2016-12-01,28.500000,29.730000,27.719999,28.030001,27.417122,16585600
2017-01-01,28.100000,31.200001,28.040001,30.270000,29.608145,18724500
2017-02-01,30.190001,32.220001,30.070000,30.959999,30.283054,14555400
2017-03-01,31.260000,33.779999,30.719999,33.730000,32.992489,14863600
2017-04-01,32.970001,34.590000,31.320000,34.520000,33.860325,16111200
2017-05-01,34.639999,36.820000,34.389999,36.619999,35.920193,22811300
2017-06-01,36.389999,38.939999,36.320000,38.189999,37.460186,21274600
2017-07-01,38.330002,41.650002,37.320000,41.070000,40.285149,15866900
2017-08-01,41.490002,41.630001,38.130001,39.630001,38.872669,15361100
2017-09-01,39.830002,40.490002,36.380001,37.340000,36.626434,14724900
2017-10-01,37.290001,45.250000,36.250000,43.410000,42.710487,21188200
2017-11-01,43.570000,48.330002,43.330002,46.799999,46.045860,21430100
2017-12-01,45.860001,46.340000,44.369999,44.950001,44.225670,15278100
2018-01-01,45.439999,51.939999,45.240002,47.939999,47.167488,23628600
2018-02-01,48.580002,53.910000,45.330002,50.459999,49.646881,28753800
2018-03-01,49.799999,51.590000,47.549999,48.340000,47.561047,25875800
2018-04-01,48.419998,50.610001,44.529999,45.830002,45.221424,29304700
2018-05-01,46.000000,48.980000,45.630001,47.090000,46.464691,22665800
2018-06-01,47.349998,51.840000,47.349998,51.259998,50.579315,19482700
2018-07-01,50.400002,55.500000,48.509998,54.020000,53.302666,16862200
2018-08-01,54.830002,57.220001,53.080002,56.830002,56.075352,21886700
2018-09-01,56.400002,61.000000,55.189999,60.650002,59.844624,20631000
2018-10-01,60.810001,61.020000,50.310001,54.130001,53.529892,32850700
2018-11-01,55.490002,55.689999,49.320000,52.820000,52.234413,22768700
2018-12-01,54.080002,54.340000,45.639999,48.279999,47.744743,18840700
2019-01-01,47.570000,50.540001,46.889999,50.119999,49.564342,19105600
2019-02-01,50.000000,50.040001,42.430000,47.990002,47.457962,36608400
2019-03-01,47.820000,48.060001,41.910000,42.240002,41.771709,26771300
2019-04-01,42.680000,50.919998,42.029999,50.369999,50.025238,42754400
2019-05-01,50.389999,53.610001,47.709999,48.000000,47.671463,41225100
2019-06-01,48.009998,54.119999,47.290001,52.389999,52.031418,31229800
2019-07-01,53.560001,57.410000,52.980000,56.860001,56.470821,31055800
2019-08-01,56.450001,57.599998,53.320000,56.910000,56.520481,24818700
2019-09-01,57.220001,60.740002,57.000000,59.130001,58.725285,17928300
2019-10-01,58.500000,61.770000,56.509998,60.830002,60.601158,18667100
2019-11-01,61.270000,63.750000,60.150002,63.480000,63.241188,18805100
2019-12-01,63.459999,68.470001,62.689999,68.000000,67.744186,20141500
2020-01-01,68.300003,72.949997,67.959999,70.180000,69.915985,22330400
2020-02-01,70.290001,73.860001,59.349998,62.200001,61.966003,27818700
2020-03-01,63.599998,64.949997,50.939999,59.180000,58.957363,38973100
2020-04-01,57.930000,64.849998,56.650002,64.250000,64.250000,31255800
2020-05-01,63.230000,66.400002,61.349998,64.760002,64.760002,26341100
2020-06-01,64.910004,72.339996,64.559998,69.129997,69.129997,29662000
2020-07-01,69.169998,78.760002,68.980003,77.959999,77.959999,21469000
2020-08-01,78.709999,84.150002,78.199997,78.639999,78.639999,24563300
2020-09-01,79.230003,80.169998,75.599998,76.750000,76.750000,20505900
